[SafePPO seed=2] Ep   5 | ret -173.81 | cost  0.00 | lam  0.905 | solved 0.00 | viol 0
[SafePPO seed=2] Ep 205 | ret   39.77 | cost 49.41 | lam  0.404 | solved 1.00 | viol 1176
[SafePPO seed=2] Ep 210 | ret   40.69 | cost 34.41 | lam  0.422 | solved 1.00 | viol 963
[SafePPO seed=2] Ep 215 | ret   40.57 | cost 33.88 | lam  0.441 | solved 1.00 | viol 969
[SafePPO seed=2] Ep 220 | ret   39.93 | cost 36.43 | lam  0.460 | solved 1.00 | viol 997
[SafePPO seed=2] Ep 225 | ret   41.87 | cost 34.48 | lam  0.479 | solved 1.00 | viol 1013
[SafePPO seed=2] Ep 230 | ret   42.05 | cost 41.25 | lam  0.497 | solved 1.00 | viol 1053
[SafePPO seed=2] Ep 235 | ret   43.60 | cost 29.51 | lam  0.513 | solved 1.00 | viol 914
[SafePPO seed=2] Ep 240 | ret   46.80 | cost 28.66 | lam  0.530 | solved 1.00 | viol 838
[SafePPO seed=2] Ep 245 | ret   46.44 | cost 32.71 | lam  0.546 | solved 1.00 | viol 941
[SafePPO seed=2] Ep 250 | ret   48.88 | cost 24.95 | lam  0.561 | solved 1.00 | viol 790
[SafePPO seed=2] Ep 255 | ret   47.10 | cost 27.88 | lam  0.576 | solved 1.00 | viol 836
[SafePPO seed=2] Ep 260 | ret   45.51 | cost 43.72 | lam  0.589 | solved 1.00 | viol 1090
[SafePPO seed=2] Ep 265 | ret   45.23 | cost 32.34 | lam  0.608 | solved 1.00 | viol 937
[SafePPO seed=2] Ep 270 | ret   47.68 | cost 22.38 | lam  0.624 | solved 1.00 | viol 806
[SafePPO seed=2] Ep 275 | ret   48.08 | cost 31.51 | lam  0.632 | solved 1.00 | viol 942
[SafePPO seed=2] Ep 280 | ret   48.29 | cost 19.25 | lam  0.638 | solved 1.00 | viol 730
[SafePPO seed=2] Ep 285 | ret   35.71 | cost 44.65 | lam  0.638 | solved 1.00 | viol 1222
[SafePPO seed=2] Ep 290 | ret   42.01 | cost 32.02 | lam  0.664 | solved 1.00 | viol 1048
[SafePPO seed=2] Ep 295 | ret   38.76 | cost 25.28 | lam  0.674 | solved 1.00 | viol 869
[SafePPO seed=2] Ep 300 | ret   48.64 | cost 11.80 | lam  0.658 | solved 1.00 | viol 582
[SafePPO seed=2] done in 344.0s -> /Users/edwarb/projects/uni-project/deep-learning/finalproject-rl/DL/mountaincar-safe-rl/results/safe_S20/seed_2
