[SafePPO seed=1] Ep   5 | ret -173.02 | cost  0.00 | lam  0.780 | solved 0.00 | viol 0
[SafePPO seed=1] Ep 225 | ret   50.29 | cost 12.25 | lam  0.047 | solved 1.00 | viol 647
[SafePPO seed=1] Ep 230 | ret   50.87 | cost 13.46 | lam  0.046 | solved 1.00 | viol 616
[SafePPO seed=1] Ep 235 | ret   46.73 | cost 19.86 | lam  0.046 | solved 1.00 | viol 744
[SafePPO seed=1] Ep 240 | ret   49.90 | cost 12.28 | lam  0.045 | solved 1.00 | viol 633
[SafePPO seed=1] Ep 245 | ret   52.81 | cost  9.72 | lam  0.044 | solved 1.00 | viol 535
[SafePPO seed=1] Ep 250 | ret   51.10 | cost 14.27 | lam  0.043 | solved 1.00 | viol 661
[SafePPO seed=1] Ep 255 | ret   50.08 | cost 10.16 | lam  0.042 | solved 1.00 | viol 617
[SafePPO seed=1] Ep 260 | ret   42.67 | cost 38.24 | lam  0.041 | solved 1.00 | viol 980
[SafePPO seed=1] Ep 265 | ret   49.75 | cost  8.28 | lam  0.040 | solved 1.00 | viol 596
[SafePPO seed=1] Ep 270 | ret   49.74 | cost 10.82 | lam  0.039 | solved 1.00 | viol 623
[SafePPO seed=1] Ep 275 | ret   48.16 | cost 11.01 | lam  0.038 | solved 1.00 | viol 641
[SafePPO seed=1] Ep 280 | ret   46.80 | cost 17.42 | lam  0.038 | solved 1.00 | viol 685
[SafePPO seed=1] Ep 285 | ret   52.72 | cost  7.12 | lam  0.037 | solved 1.00 | viol 532
[SafePPO seed=1] Ep 290 | ret   51.56 | cost  9.87 | lam  0.036 | solved 1.00 | viol 534
[SafePPO seed=1] Ep 295 | ret   44.93 | cost 28.78 | lam  0.035 | solved 1.00 | viol 858
[SafePPO seed=1] Ep 300 | ret   50.34 | cost  8.26 | lam  0.034 | solved 1.00 | viol 559
[SafePPO seed=1] done in 325.8s -> /Users/edwarb/projects/uni-project/deep-learning/finalproject-rl/DL/mountaincar-safe-rl/results/safe_S24/seed_1
