[SafePPO seed=0] Ep   5 | ret -175.04 | cost  0.00 | lam  0.317 | solved 0.00 | viol 0
[SafePPO seed=0] Ep 145 | ret   47.06 | cost 22.44 | lam  0.057 | solved 1.00 | viol 782
[SafePPO seed=0] Ep 150 | ret   50.22 | cost 20.87 | lam  0.057 | solved 1.00 | viol 716
[SafePPO seed=0] Ep 155 | ret   47.65 | cost 21.02 | lam  0.057 | solved 1.00 | viol 775
[SafePPO seed=0] Ep 160 | ret   46.09 | cost 26.93 | lam  0.057 | solved 1.00 | viol 880
[SafePPO seed=0] Ep 165 | ret   51.05 | cost 13.50 | lam  0.056 | solved 1.00 | viol 617
[SafePPO seed=0] Ep 170 | ret   49.93 | cost 16.20 | lam  0.055 | solved 1.00 | viol 671
[SafePPO seed=0] Ep 175 | ret   51.25 | cost 13.86 | lam  0.054 | solved 1.00 | viol 634
[SafePPO seed=0] Ep 180 | ret   51.09 | cost 14.30 | lam  0.053 | solved 1.00 | viol 631
[SafePPO seed=0] Ep 185 | ret   48.62 | cost 14.20 | lam  0.051 | solved 1.00 | viol 656
[SafePPO seed=0] Ep 190 | ret   50.31 | cost 11.01 | lam  0.050 | solved 1.00 | viol 596
[SafePPO seed=0] Ep 195 | ret   51.34 | cost 16.79 | lam  0.048 | solved 1.00 | viol 655
[SafePPO seed=0] Ep 200 | ret   45.90 | cost 15.39 | lam  0.046 | solved 1.00 | viol 657
[SafePPO seed=0] Ep 205 | ret   50.72 | cost  9.92 | lam  0.045 | solved 1.00 | viol 642
[SafePPO seed=0] Ep 210 | ret   48.78 | cost  9.99 | lam  0.044 | solved 1.00 | viol 569
[SafePPO seed=0] Ep 215 | ret   51.58 | cost  8.66 | lam  0.042 | solved 1.00 | viol 568
[SafePPO seed=0] Ep 220 | ret   46.86 | cost 10.26 | lam  0.041 | solved 0.97 | viol 597
[SafePPO seed=0] Ep 225 | ret   47.91 | cost 13.12 | lam  0.039 | solved 1.00 | viol 680
[SafePPO seed=0] Ep 230 | ret   52.17 | cost  7.17 | lam  0.038 | solved 1.00 | viol 542
[SafePPO seed=0] Ep 235 | ret   43.14 | cost 35.59 | lam  0.037 | solved 1.00 | viol 966
[SafePPO seed=0] Ep 240 | ret   50.49 | cost  8.86 | lam  0.036 | solved 1.00 | viol 583
[SafePPO seed=0] Ep 245 | ret   49.44 | cost  9.78 | lam  0.035 | solved 1.00 | viol 605
[SafePPO seed=0] Ep 250 | ret   50.57 | cost 10.45 | lam  0.034 | solved 1.00 | viol 598
[SafePPO seed=0] Ep 255 | ret   51.62 | cost  6.40 | lam  0.033 | solved 1.00 | viol 496
[SafePPO seed=0] Ep 260 | ret   48.92 | cost  9.55 | lam  0.032 | solved 1.00 | viol 606
[SafePPO seed=0] Ep 265 | ret   47.32 | cost  8.52 | lam  0.031 | solved 1.00 | viol 591
[SafePPO seed=0] Ep 270 | ret   50.60 | cost 10.14 | lam  0.030 | solved 1.00 | viol 516
[SafePPO seed=0] Ep 275 | ret   47.74 | cost  7.29 | lam  0.029 | solved 1.00 | viol 526
[SafePPO seed=0] Ep 280 | ret   49.31 | cost 13.60 | lam  0.028 | solved 1.00 | viol 609
[SafePPO seed=0] Ep 285 | ret   50.34 | cost  5.99 | lam  0.027 | solved 1.00 | viol 520
[SafePPO seed=0] Ep 290 | ret   51.41 | cost  5.02 | lam  0.026 | solved 1.00 | viol 434
[SafePPO seed=0] Ep 295 | ret   52.69 | cost  4.98 | lam  0.026 | solved 1.00 | viol 436
[SafePPO seed=0] Ep 300 | ret   49.43 | cost  7.02 | lam  0.025 | solved 1.00 | viol 497
[SafePPO seed=0] done in 344.0s -> /Users/edwarb/projects/uni-project/deep-learning/finalproject-rl/DL/mountaincar-safe-rl/results/safe_S21/seed_0
