[SafePPO seed=1] Ep   5 | ret -173.02 | cost  0.00 | lam  0.905 | solved 0.00 | viol 0
[SafePPO seed=1] Ep 115 | ret -147.48 | cost  0.00 | lam  0.199 | solved 0.00 | viol 0
[SafePPO seed=1] Ep 120 | ret -141.35 | cost  0.00 | lam  0.190 | solved 0.00 | viol 0
[SafePPO seed=1] Ep 125 | ret -103.54 | cost  1.57 | lam  0.182 | solved 0.25 | viol 106
[SafePPO seed=1] Ep 130 | ret  -52.27 | cost 11.22 | lam  0.175 | solved 0.55 | viol 402
[SafePPO seed=1] Ep 135 | ret    2.54 | cost 20.04 | lam  0.169 | solved 1.00 | viol 605
[SafePPO seed=1] Ep 140 | ret   -2.48 | cost 22.81 | lam  0.164 | solved 0.91 | viol 662
[SafePPO seed=1] Ep 145 | ret    3.94 | cost 31.29 | lam  0.161 | solved 0.91 | viol 771
[SafePPO seed=1] Ep 150 | ret   27.68 | cost 28.44 | lam  0.158 | solved 0.93 | viol 741
[SafePPO seed=1] Ep 155 | ret   39.68 | cost 23.70 | lam  0.157 | solved 1.00 | viol 652
[SafePPO seed=1] Ep 160 | ret   43.70 | cost 25.36 | lam  0.156 | solved 1.00 | viol 809
[SafePPO seed=1] Ep 165 | ret   41.58 | cost 38.60 | lam  0.156 | solved 1.00 | viol 936
[SafePPO seed=1] Ep 170 | ret   45.88 | cost 28.78 | lam  0.157 | solved 1.00 | viol 776
[SafePPO seed=1] Ep 175 | ret   48.83 | cost 27.89 | lam  0.157 | solved 1.00 | viol 828
[SafePPO seed=1] Ep 180 | ret   49.70 | cost 24.70 | lam  0.158 | solved 1.00 | viol 759
[SafePPO seed=1] Ep 185 | ret   47.58 | cost 29.81 | lam  0.159 | solved 1.00 | viol 838
[SafePPO seed=1] Ep 190 | ret   51.57 | cost 18.78 | lam  0.160 | solved 1.00 | viol 719
[SafePPO seed=1] Ep 195 | ret   47.70 | cost 30.59 | lam  0.160 | solved 1.00 | viol 843
[SafePPO seed=1] Ep 200 | ret   49.67 | cost 21.37 | lam  0.160 | solved 1.00 | viol 729
[SafePPO seed=1] Ep 205 | ret   46.66 | cost 27.23 | lam  0.160 | solved 1.00 | viol 848
[SafePPO seed=1] Ep 210 | ret   48.89 | cost 19.85 | lam  0.160 | solved 1.00 | viol 749
[SafePPO seed=1] Ep 215 | ret   49.64 | cost 16.96 | lam  0.160 | solved 1.00 | viol 712
[SafePPO seed=1] Ep 220 | ret   50.29 | cost 15.68 | lam  0.158 | solved 1.00 | viol 658
[SafePPO seed=1] Ep 225 | ret   52.56 | cost 10.01 | lam  0.157 | solved 1.00 | viol 525
[SafePPO seed=1] Ep 230 | ret   43.95 | cost 31.56 | lam  0.155 | solved 1.00 | viol 980
[SafePPO seed=1] Ep 235 | ret   48.27 | cost 15.01 | lam  0.155 | solved 1.00 | viol 741
[SafePPO seed=1] Ep 240 | ret   49.31 | cost 10.97 | lam  0.153 | solved 1.00 | viol 648
[SafePPO seed=1] Ep 245 | ret   50.47 | cost  8.03 | lam  0.150 | solved 1.00 | viol 565
[SafePPO seed=1] Ep 250 | ret   47.56 | cost 16.91 | lam  0.147 | solved 1.00 | viol 721
[SafePPO seed=1] Ep 255 | ret   51.52 | cost  9.23 | lam  0.144 | solved 1.00 | viol 576
[SafePPO seed=1] Ep 260 | ret   50.41 | cost 11.08 | lam  0.141 | solved 1.00 | viol 583
[SafePPO seed=1] Ep 265 | ret   49.43 | cost 11.71 | lam  0.138 | solved 1.00 | viol 679
[SafePPO seed=1] Ep 270 | ret   51.31 | cost  8.45 | lam  0.134 | solved 1.00 | viol 591
[SafePPO seed=1] Ep 275 | ret   47.48 | cost 13.00 | lam  0.131 | solved 1.00 | viol 668
[SafePPO seed=1] Ep 280 | ret   49.05 | cost  8.73 | lam  0.128 | solved 1.00 | viol 623
[SafePPO seed=1] Ep 285 | ret   48.05 | cost 11.75 | lam  0.125 | solved 1.00 | viol 607
[SafePPO seed=1] Ep 290 | ret   50.16 | cost  8.88 | lam  0.122 | solved 1.00 | viol 513
[SafePPO seed=1] Ep 295 | ret   49.06 | cost 13.47 | lam  0.119 | solved 1.00 | viol 664
[SafePPO seed=1] Ep 300 | ret   47.63 | cost 11.45 | lam  0.116 | solved 1.00 | viol 584
[SafePPO seed=1] done in 356.9s -> /Users/edwarb/projects/uni-project/deep-learning/finalproject-rl/DL/mountaincar-safe-rl/results/safe_S20/seed_1
