[SafePPO seed=1] Ep   5 | ret -173.02 | cost  0.00 | lam  0.861 | solved 0.00 | viol 0
[SafePPO seed=1] Ep 130 | ret  -31.60 | cost 12.21 | lam  0.105 | solved 0.75 | viol 416
[SafePPO seed=1] Ep 135 | ret   -2.27 | cost 22.04 | lam  0.101 | solved 0.95 | viol 647
[SafePPO seed=1] Ep 140 | ret  -27.89 | cost 21.36 | lam  0.098 | solved 0.67 | viol 575
[SafePPO seed=1] Ep 145 | ret   10.39 | cost 44.26 | lam  0.096 | solved 0.87 | viol 911
[SafePPO seed=1] Ep 150 | ret   34.39 | cost 23.53 | lam  0.095 | solved 0.97 | viol 650
[SafePPO seed=1] Ep 155 | ret   37.15 | cost 33.39 | lam  0.094 | solved 1.00 | viol 764
[SafePPO seed=1] Ep 160 | ret   41.17 | cost 26.99 | lam  0.094 | solved 1.00 | viol 804
[SafePPO seed=1] Ep 165 | ret   42.04 | cost 32.12 | lam  0.095 | solved 1.00 | viol 872
[SafePPO seed=1] Ep 170 | ret   47.09 | cost 29.99 | lam  0.095 | solved 1.00 | viol 784
[SafePPO seed=1] Ep 175 | ret   48.01 | cost 26.91 | lam  0.095 | solved 1.00 | viol 805
[SafePPO seed=1] Ep 180 | ret   49.94 | cost 19.17 | lam  0.096 | solved 1.00 | viol 679
[SafePPO seed=1] Ep 185 | ret   50.64 | cost 22.54 | lam  0.096 | solved 1.00 | viol 707
[SafePPO seed=1] Ep 190 | ret   51.01 | cost 22.03 | lam  0.097 | solved 1.00 | viol 751
[SafePPO seed=1] Ep 195 | ret   46.91 | cost 31.11 | lam  0.097 | solved 1.00 | viol 849
[SafePPO seed=1] Ep 200 | ret   50.33 | cost 19.02 | lam  0.097 | solved 1.00 | viol 697
[SafePPO seed=1] Ep 205 | ret   47.55 | cost 28.64 | lam  0.097 | solved 1.00 | viol 820
[SafePPO seed=1] Ep 210 | ret   48.08 | cost 28.37 | lam  0.097 | solved 1.00 | viol 830
[SafePPO seed=1] Ep 215 | ret   48.09 | cost 21.86 | lam  0.097 | solved 1.00 | viol 785
[SafePPO seed=1] Ep 220 | ret   46.11 | cost 27.23 | lam  0.097 | solved 1.00 | viol 853
[SafePPO seed=1] Ep 225 | ret   47.60 | cost 23.29 | lam  0.097 | solved 1.00 | viol 770
[SafePPO seed=1] Ep 230 | ret   51.93 | cost 13.93 | lam  0.096 | solved 1.00 | viol 603
[SafePPO seed=1] Ep 235 | ret   51.13 | cost 21.26 | lam  0.095 | solved 1.00 | viol 744
[SafePPO seed=1] Ep 240 | ret   49.94 | cost 21.41 | lam  0.094 | solved 1.00 | viol 781
[SafePPO seed=1] Ep 245 | ret   49.39 | cost 14.58 | lam  0.093 | solved 1.00 | viol 692
[SafePPO seed=1] Ep 250 | ret   48.54 | cost 19.18 | lam  0.092 | solved 1.00 | viol 753
[SafePPO seed=1] Ep 255 | ret   51.15 | cost 14.00 | lam  0.090 | solved 1.00 | viol 642
[SafePPO seed=1] Ep 260 | ret   48.36 | cost 18.13 | lam  0.089 | solved 1.00 | viol 738
[SafePPO seed=1] Ep 265 | ret   49.19 | cost 13.17 | lam  0.088 | solved 1.00 | viol 670
[SafePPO seed=1] Ep 270 | ret   51.00 | cost 10.30 | lam  0.086 | solved 1.00 | viol 609
[SafePPO seed=1] Ep 275 | ret   50.20 | cost  7.43 | lam  0.084 | solved 1.00 | viol 530
[SafePPO seed=1] Ep 280 | ret   47.02 | cost 12.36 | lam  0.082 | solved 1.00 | viol 630
[SafePPO seed=1] Ep 285 | ret   43.15 | cost 19.08 | lam  0.080 | solved 1.00 | viol 733
[SafePPO seed=1] Ep 290 | ret   50.21 | cost  8.83 | lam  0.077 | solved 1.00 | viol 567
[SafePPO seed=1] Ep 295 | ret   48.30 | cost 11.06 | lam  0.075 | solved 1.00 | viol 631
[SafePPO seed=1] Ep 300 | ret   47.00 | cost 10.08 | lam  0.073 | solved 1.00 | viol 560
[SafePPO seed=1] done in 337.9s -> /Users/edwarb/projects/uni-project/deep-learning/finalproject-rl/DL/mountaincar-safe-rl/results/safe_S22/seed_1
