[SafePPO seed=0] Ep   5 | ret -175.04 | cost  0.00 | lam  0.905 | solved 0.00 | viol 0
[SafePPO seed=0] Ep 155 | ret   50.10 | cost 17.42 | lam  0.223 | solved 1.00 | viol 716
[SafePPO seed=0] Ep 160 | ret   46.02 | cost 16.06 | lam  0.220 | solved 1.00 | viol 735
[SafePPO seed=0] Ep 165 | ret   51.05 | cost 13.18 | lam  0.217 | solved 1.00 | viol 665
[SafePPO seed=0] Ep 170 | ret   50.92 | cost 15.48 | lam  0.212 | solved 1.00 | viol 616
[SafePPO seed=0] Ep 175 | ret   47.74 | cost 14.41 | lam  0.207 | solved 1.00 | viol 666
[SafePPO seed=0] Ep 180 | ret   50.45 | cost  8.44 | lam  0.202 | solved 1.00 | viol 550
[SafePPO seed=0] Ep 185 | ret   47.70 | cost 20.22 | lam  0.197 | solved 1.00 | viol 737
[SafePPO seed=0] Ep 190 | ret   53.11 | cost  6.12 | lam  0.192 | solved 1.00 | viol 498
[SafePPO seed=0] Ep 195 | ret   44.82 | cost 20.60 | lam  0.187 | solved 1.00 | viol 772
[SafePPO seed=0] Ep 200 | ret   47.73 | cost 10.89 | lam  0.183 | solved 1.00 | viol 616
[SafePPO seed=0] Ep 205 | ret   49.61 | cost  8.95 | lam  0.178 | solved 1.00 | viol 564
[SafePPO seed=0] Ep 210 | ret   46.55 | cost 12.16 | lam  0.173 | solved 1.00 | viol 592
[SafePPO seed=0] Ep 215 | ret   47.59 | cost 12.90 | lam  0.168 | solved 1.00 | viol 636
[SafePPO seed=0] Ep 220 | ret   46.18 | cost 10.14 | lam  0.164 | solved 1.00 | viol 605
[SafePPO seed=0] Ep 225 | ret   52.64 | cost  6.76 | lam  0.159 | solved 1.00 | viol 483
[SafePPO seed=0] Ep 230 | ret   49.81 | cost  8.29 | lam  0.154 | solved 1.00 | viol 522
[SafePPO seed=0] Ep 235 | ret   52.50 | cost  6.09 | lam  0.149 | solved 1.00 | viol 497
[SafePPO seed=0] Ep 240 | ret   41.93 | cost 14.19 | lam  0.145 | solved 0.94 | viol 591
[SafePPO seed=0] Ep 245 | ret   48.96 | cost  7.04 | lam  0.140 | solved 1.00 | viol 477
[SafePPO seed=0] Ep 250 | ret   43.78 | cost 23.38 | lam  0.137 | solved 1.00 | viol 810
[SafePPO seed=0] Ep 255 | ret   50.27 | cost  5.18 | lam  0.134 | solved 1.00 | viol 503
[SafePPO seed=0] Ep 260 | ret   48.83 | cost  7.68 | lam  0.130 | solved 1.00 | viol 507
[SafePPO seed=0] Ep 265 | ret   46.53 | cost 15.25 | lam  0.127 | solved 1.00 | viol 685
[SafePPO seed=0] Ep 270 | ret   47.06 | cost  8.47 | lam  0.124 | solved 1.00 | viol 549
[SafePPO seed=0] Ep 275 | ret   52.68 | cost  5.13 | lam  0.121 | solved 1.00 | viol 486
[SafePPO seed=0] Ep 280 | ret   52.89 | cost  4.07 | lam  0.117 | solved 1.00 | viol 428
[SafePPO seed=0] Ep 285 | ret   53.53 | cost  3.39 | lam  0.114 | solved 1.00 | viol 406
[SafePPO seed=0] Ep 290 | ret   46.78 | cost  7.43 | lam  0.111 | solved 0.97 | viol 498
[SafePPO seed=0] Ep 295 | ret   49.80 | cost  5.20 | lam  0.108 | solved 1.00 | viol 481
[SafePPO seed=0] Ep 300 | ret   49.65 | cost  3.98 | lam  0.105 | solved 1.00 | viol 436
[SafePPO seed=0] done in 333.5s -> /Users/edwarb/projects/uni-project/deep-learning/finalproject-rl/DL/mountaincar-safe-rl/results/safe_S20/seed_0
