[SafePPO seed=2] Ep   5 | ret -173.81 | cost  0.00 | lam  0.780 | solved 0.00 | viol 0
[SafePPO seed=2] Ep 190 | ret   46.00 | cost 34.21 | lam  0.102 | solved 1.00 | viol 929
[SafePPO seed=2] Ep 195 | ret   47.41 | cost 32.78 | lam  0.104 | solved 1.00 | viol 882
[SafePPO seed=2] Ep 200 | ret   49.96 | cost 26.64 | lam  0.106 | solved 1.00 | viol 843
[SafePPO seed=2] Ep 205 | ret   45.79 | cost 32.29 | lam  0.108 | solved 1.00 | viol 891
[SafePPO seed=2] Ep 210 | ret   48.38 | cost 28.19 | lam  0.110 | solved 1.00 | viol 870
[SafePPO seed=2] Ep 215 | ret   48.33 | cost 30.95 | lam  0.112 | solved 1.00 | viol 886
[SafePPO seed=2] Ep 220 | ret   48.09 | cost 26.74 | lam  0.113 | solved 1.00 | viol 829
[SafePPO seed=2] Ep 225 | ret   46.41 | cost 32.63 | lam  0.114 | solved 1.00 | viol 931
[SafePPO seed=2] Ep 230 | ret   47.25 | cost 26.34 | lam  0.116 | solved 1.00 | viol 857
[SafePPO seed=2] Ep 235 | ret   50.56 | cost 22.87 | lam  0.116 | solved 1.00 | viol 828
[SafePPO seed=2] Ep 240 | ret   50.58 | cost 18.63 | lam  0.116 | solved 1.00 | viol 738
[SafePPO seed=2] Ep 245 | ret   47.65 | cost 18.53 | lam  0.115 | solved 1.00 | viol 750
[SafePPO seed=2] Ep 250 | ret   48.59 | cost 16.14 | lam  0.113 | solved 1.00 | viol 733
[SafePPO seed=2] Ep 255 | ret   46.53 | cost 21.60 | lam  0.110 | solved 1.00 | viol 807
[SafePPO seed=2] Ep 260 | ret   50.17 | cost 15.82 | lam  0.108 | solved 1.00 | viol 680
[SafePPO seed=2] Ep 265 | ret   45.48 | cost 21.11 | lam  0.104 | solved 1.00 | viol 832
[SafePPO seed=2] Ep 270 | ret   48.00 | cost 16.65 | lam  0.101 | solved 1.00 | viol 777
[SafePPO seed=2] Ep 275 | ret   48.86 | cost 13.83 | lam  0.096 | solved 1.00 | viol 641
[SafePPO seed=2] Ep 280 | ret   49.02 | cost 13.79 | lam  0.092 | solved 1.00 | viol 706
[SafePPO seed=2] Ep 285 | ret   45.63 | cost 17.54 | lam  0.087 | solved 1.00 | viol 760
[SafePPO seed=2] Ep 290 | ret   48.14 | cost 10.92 | lam  0.083 | solved 1.00 | viol 655
[SafePPO seed=2] Ep 295 | ret   48.39 | cost 12.93 | lam  0.079 | solved 1.00 | viol 638
[SafePPO seed=2] Ep 300 | ret   51.09 | cost  9.33 | lam  0.075 | solved 1.00 | viol 622
[SafePPO seed=2] done in 329.3s -> /Users/edwarb/projects/uni-project/deep-learning/finalproject-rl/DL/mountaincar-safe-rl/results/safe_S24/seed_2
