[SafePPO seed=1] Ep   5 | ret -173.02 | cost  0.00 | lam  0.333 | solved 0.00 | viol 0
[SafePPO seed=1] Ep 185 | ret   45.32 | cost 34.21 | lam  0.062 | solved 1.00 | viol 880
[SafePPO seed=1] Ep 190 | ret   49.41 | cost 25.80 | lam  0.063 | solved 1.00 | viol 826
[SafePPO seed=1] Ep 195 | ret   49.82 | cost 25.20 | lam  0.063 | solved 1.00 | viol 778
[SafePPO seed=1] Ep 200 | ret   48.81 | cost 28.39 | lam  0.063 | solved 1.00 | viol 840
[SafePPO seed=1] Ep 205 | ret   51.54 | cost 19.11 | lam  0.063 | solved 1.00 | viol 695
[SafePPO seed=1] Ep 210 | ret   48.91 | cost 26.49 | lam  0.063 | solved 1.00 | viol 763
[SafePPO seed=1] Ep 215 | ret   49.58 | cost 27.90 | lam  0.063 | solved 1.00 | viol 812
[SafePPO seed=1] Ep 220 | ret   48.29 | cost 18.91 | lam  0.063 | solved 1.00 | viol 779
[SafePPO seed=1] Ep 225 | ret   51.40 | cost 15.42 | lam  0.063 | solved 1.00 | viol 662
[SafePPO seed=1] Ep 230 | ret   47.63 | cost 17.93 | lam  0.062 | solved 1.00 | viol 742
[SafePPO seed=1] Ep 235 | ret   51.49 | cost 13.24 | lam  0.062 | solved 1.00 | viol 664
[SafePPO seed=1] Ep 240 | ret   46.96 | cost 25.92 | lam  0.061 | solved 1.00 | viol 822
[SafePPO seed=1] Ep 245 | ret   51.27 | cost 13.45 | lam  0.061 | solved 1.00 | viol 655
[SafePPO seed=1] Ep 250 | ret   50.33 | cost 14.32 | lam  0.060 | solved 1.00 | viol 685
[SafePPO seed=1] Ep 255 | ret   49.75 | cost 12.06 | lam  0.059 | solved 1.00 | viol 608
[SafePPO seed=1] Ep 260 | ret   50.03 | cost 14.73 | lam  0.058 | solved 1.00 | viol 659
[SafePPO seed=1] Ep 265 | ret   49.16 | cost 12.12 | lam  0.057 | solved 1.00 | viol 649
[SafePPO seed=1] Ep 270 | ret   48.27 | cost 13.31 | lam  0.056 | solved 1.00 | viol 640
[SafePPO seed=1] Ep 275 | ret   49.31 | cost 11.29 | lam  0.054 | solved 1.00 | viol 629
[SafePPO seed=1] Ep 280 | ret   49.74 | cost  7.72 | lam  0.053 | solved 1.00 | viol 524
[SafePPO seed=1] Ep 285 | ret   51.02 | cost  8.77 | lam  0.052 | solved 1.00 | viol 587
[SafePPO seed=1] Ep 290 | ret   48.94 | cost  7.26 | lam  0.050 | solved 1.00 | viol 554
[SafePPO seed=1] Ep 295 | ret   49.51 | cost 17.55 | lam  0.049 | solved 1.00 | viol 713
[SafePPO seed=1] Ep 300 | ret   49.38 | cost  7.95 | lam  0.048 | solved 1.00 | viol 545
[SafePPO seed=1] done in 342.7s -> /Users/edwarb/projects/uni-project/deep-learning/finalproject-rl/DL/mountaincar-safe-rl/results/safe_S19/seed_1
