[SafePPO seed=0] Ep   5 | ret -175.04 | cost  0.00 | lam  0.780 | solved 0.00 | viol 0
[SafePPO seed=0] Ep 165 | ret   50.59 | cost 14.99 | lam  0.078 | solved 1.00 | viol 658
[SafePPO seed=0] Ep 170 | ret   47.98 | cost 19.91 | lam  0.077 | solved 1.00 | viol 692
[SafePPO seed=0] Ep 175 | ret   51.90 | cost 12.23 | lam  0.075 | solved 1.00 | viol 593
[SafePPO seed=0] Ep 180 | ret   48.97 | cost 14.71 | lam  0.074 | solved 1.00 | viol 641
[SafePPO seed=0] Ep 185 | ret   49.77 | cost 14.26 | lam  0.072 | solved 1.00 | viol 667
[SafePPO seed=0] Ep 190 | ret   52.13 | cost 12.35 | lam  0.070 | solved 1.00 | viol 634
[SafePPO seed=0] Ep 195 | ret   49.59 | cost 12.72 | lam  0.068 | solved 1.00 | viol 657
[SafePPO seed=0] Ep 200 | ret   47.78 | cost 13.95 | lam  0.066 | solved 1.00 | viol 657
[SafePPO seed=0] Ep 205 | ret   48.53 | cost 17.29 | lam  0.064 | solved 1.00 | viol 752
[SafePPO seed=0] Ep 210 | ret   47.52 | cost 19.54 | lam  0.062 | solved 1.00 | viol 722
[SafePPO seed=0] Ep 215 | ret   48.51 | cost 11.19 | lam  0.060 | solved 1.00 | viol 625
[SafePPO seed=0] Ep 220 | ret   50.18 | cost  6.65 | lam  0.058 | solved 1.00 | viol 508
[SafePPO seed=0] Ep 225 | ret   48.93 | cost  6.59 | lam  0.056 | solved 1.00 | viol 502
[SafePPO seed=0] Ep 230 | ret   50.17 | cost  6.93 | lam  0.054 | solved 1.00 | viol 511
[SafePPO seed=0] Ep 235 | ret   47.63 | cost  8.01 | lam  0.051 | solved 1.00 | viol 569
[SafePPO seed=0] Ep 240 | ret   47.14 | cost 20.36 | lam  0.049 | solved 1.00 | viol 694
[SafePPO seed=0] Ep 245 | ret   49.66 | cost 14.29 | lam  0.048 | solved 1.00 | viol 597
[SafePPO seed=0] Ep 250 | ret   52.16 | cost  4.90 | lam  0.046 | solved 1.00 | viol 456
[SafePPO seed=0] Ep 255 | ret   52.38 | cost  5.05 | lam  0.044 | solved 1.00 | viol 449
[SafePPO seed=0] Ep 260 | ret   44.52 | cost 31.11 | lam  0.043 | solved 1.00 | viol 891
[SafePPO seed=0] Ep 265 | ret   49.54 | cost  8.05 | lam  0.042 | solved 1.00 | viol 554
[SafePPO seed=0] Ep 270 | ret   47.85 | cost 17.20 | lam  0.040 | solved 1.00 | viol 728
[SafePPO seed=0] Ep 275 | ret   48.70 | cost  6.97 | lam  0.039 | solved 1.00 | viol 542
[SafePPO seed=0] Ep 280 | ret   51.17 | cost  5.73 | lam  0.038 | solved 1.00 | viol 481
[SafePPO seed=0] Ep 285 | ret   49.47 | cost  6.91 | lam  0.037 | solved 1.00 | viol 504
[SafePPO seed=0] Ep 290 | ret   50.59 | cost  9.71 | lam  0.036 | solved 1.00 | viol 541
[SafePPO seed=0] Ep 295 | ret   42.90 | cost 23.99 | lam  0.034 | solved 1.00 | viol 888
[SafePPO seed=0] Ep 300 | ret   49.48 | cost  6.77 | lam  0.034 | solved 1.00 | viol 531
[SafePPO seed=0] done in 324.6s -> /Users/edwarb/projects/uni-project/deep-learning/finalproject-rl/DL/mountaincar-safe-rl/results/safe_S24/seed_0
