[SafePPO seed=2] Ep   5 | ret -173.81 | cost  0.00 | lam  0.861 | solved 0.00 | viol 0
[SafePPO seed=2] Ep 125 | ret   26.67 | cost 63.24 | lam  0.133 | solved 1.00 | viol 1231
[SafePPO seed=2] Ep 130 | ret   32.64 | cost 65.75 | lam  0.137 | solved 1.00 | viol 1257
[SafePPO seed=2] Ep 135 | ret   35.64 | cost 51.98 | lam  0.143 | solved 1.00 | viol 1112
[SafePPO seed=2] Ep 140 | ret   41.95 | cost 34.05 | lam  0.149 | solved 1.00 | viol 916
[SafePPO seed=2] Ep 145 | ret   45.03 | cost 33.86 | lam  0.154 | solved 1.00 | viol 947
[SafePPO seed=2] Ep 150 | ret   43.99 | cost 35.59 | lam  0.159 | solved 1.00 | viol 944
[SafePPO seed=2] Ep 155 | ret   41.27 | cost 36.84 | lam  0.164 | solved 1.00 | viol 951
[SafePPO seed=2] Ep 160 | ret   44.36 | cost 37.22 | lam  0.168 | solved 1.00 | viol 958
[SafePPO seed=2] Ep 165 | ret   46.03 | cost 35.04 | lam  0.173 | solved 1.00 | viol 934
[SafePPO seed=2] Ep 170 | ret   44.22 | cost 38.00 | lam  0.178 | solved 1.00 | viol 960
[SafePPO seed=2] Ep 175 | ret   44.89 | cost 33.27 | lam  0.182 | solved 1.00 | viol 963
[SafePPO seed=2] Ep 180 | ret   49.40 | cost 24.43 | lam  0.186 | solved 1.00 | viol 805
[SafePPO seed=2] Ep 185 | ret   45.67 | cost 34.24 | lam  0.190 | solved 1.00 | viol 940
[SafePPO seed=2] Ep 190 | ret   43.90 | cost 45.37 | lam  0.194 | solved 1.00 | viol 1038
[SafePPO seed=2] Ep 195 | ret   46.75 | cost 27.00 | lam  0.200 | solved 1.00 | viol 897
[SafePPO seed=2] Ep 200 | ret   48.57 | cost 28.57 | lam  0.206 | solved 1.00 | viol 854
[SafePPO seed=2] Ep 205 | ret   44.01 | cost 38.77 | lam  0.211 | solved 1.00 | viol 943
[SafePPO seed=2] Ep 210 | ret   44.83 | cost 30.33 | lam  0.218 | solved 1.00 | viol 928
[SafePPO seed=2] Ep 215 | ret   46.54 | cost 29.53 | lam  0.223 | solved 1.00 | viol 908
[SafePPO seed=2] Ep 220 | ret   46.12 | cost 34.15 | lam  0.228 | solved 1.00 | viol 917
[SafePPO seed=2] Ep 225 | ret   48.39 | cost 28.80 | lam  0.232 | solved 1.00 | viol 864
[SafePPO seed=2] Ep 230 | ret   47.48 | cost 33.80 | lam  0.238 | solved 1.00 | viol 921
[SafePPO seed=2] Ep 235 | ret   48.69 | cost 27.95 | lam  0.246 | solved 1.00 | viol 854
[SafePPO seed=2] Ep 240 | ret   50.21 | cost 24.88 | lam  0.253 | solved 1.00 | viol 800
[SafePPO seed=2] Ep 245 | ret   46.13 | cost 33.36 | lam  0.259 | solved 1.00 | viol 914
[SafePPO seed=2] Ep 250 | ret   48.85 | cost 25.86 | lam  0.266 | solved 1.00 | viol 816
[SafePPO seed=2] Ep 255 | ret   50.18 | cost 27.06 | lam  0.273 | solved 1.00 | viol 825
[SafePPO seed=2] Ep 260 | ret   47.69 | cost 26.85 | lam  0.279 | solved 1.00 | viol 839
[SafePPO seed=2] Ep 265 | ret   49.51 | cost 25.04 | lam  0.284 | solved 1.00 | viol 832
[SafePPO seed=2] Ep 270 | ret   48.70 | cost 33.37 | lam  0.289 | solved 1.00 | viol 900
[SafePPO seed=2] Ep 275 | ret   49.88 | cost 25.32 | lam  0.294 | solved 1.00 | viol 813
[SafePPO seed=2] Ep 280 | ret   50.08 | cost 23.76 | lam  0.299 | solved 1.00 | viol 781
[SafePPO seed=2] Ep 285 | ret   42.14 | cost 40.88 | lam  0.305 | solved 1.00 | viol 1056
[SafePPO seed=2] Ep 290 | ret   49.37 | cost 22.32 | lam  0.314 | solved 1.00 | viol 835
[SafePPO seed=2] Ep 295 | ret   46.44 | cost 28.51 | lam  0.319 | solved 1.00 | viol 888
[SafePPO seed=2] Ep 300 | ret   47.43 | cost 27.39 | lam  0.322 | solved 1.00 | viol 878
[SafePPO seed=2] done in 337.5s -> /Users/edwarb/projects/uni-project/deep-learning/finalproject-rl/DL/mountaincar-safe-rl/results/safe_S22/seed_2
